,Title,Abstract
126,scCASE: accurate and interpretable enhancement for single-cell chromatin accessibility sequencing data,"Single-cell chromatin accessibility sequencing (scCAS) has emerged as a valuable tool for interrogating and elucidating epigenomic heterogeneity and gene regulation. However, scCAS data inherently suffers from limitations such as high sparsity and dimensionality, which pose significant challenges for downstream analyses. Although several methods are proposed to enhance scCAS data, there are still challenges and limitations that hinder the effectiveness of these methods. Here, we propose scCASE, a scCAS data enhancement method based on non-negative matrix factorization which incorporates an iteratively updating cell-to-cell similarity matrix. Through comprehensive experiments on multiple datasets, we demonstrate the advantages of scCASE over existing methods for scCAS data enhancement. The interpretable cell type-specific peaks identified by scCASE can provide valuable biological insights into cell subpopulations. Moreover, to leverage the large compendia of available omics data as a reference, we further expand scCASE to scCASER, which enables the incorporation of external reference data to improve enhancement performance."
127,Protein design using structure-based residue preferences,"Recent developments in protein design rely on large neural networks with up to 100s of millions of parameters, yet it is unclear which residue dependencies are critical for determining protein function. Here, we show that amino acid preferences at individual residues—without accounting for mutation interactions—explain much and sometimes virtually all of the combinatorial mutation effects across 8 datasets (R
2
 ~ 78-98%). Hence, few observations (~100 times the number of mutated residues) enable accurate prediction of held-out variant effects (Pearson r > 0.80). We hypothesized that the local structural contexts around a residue could be sufficient to predict mutation preferences, and develop an unsupervised approach termed CoVES (
Co
mbinatorial 
V
ariant 
E
ffects from 
S
tructure). Our results suggest that CoVES outperforms not just model-free methods but also similarly to complex models for creating functional and diverse protein variants. CoVES offers an effective alternative to complicated models for identifying functional protein mutations."
128,On the stability of canonical correlation analysis and partial least squares with application to brain-behavior associations,"Associations between datasets can be discovered through multivariate methods like Canonical Correlation Analysis (CCA) or Partial Least Squares (PLS). A requisite property for interpretability and generalizability of CCA/PLS associations is stability of their feature patterns. However, stability of CCA/PLS in high-dimensional datasets is questionable, as found in empirical characterizations. To study these issues systematically, we developed a generative modeling framework to simulate synthetic datasets. We found that when sample size is relatively small, but comparable to typical studies, CCA/PLS associations are highly unstable and inaccurate; both in their magnitude and importantly in the feature pattern underlying the association. We confirmed these trends across two neuroimaging modalities and in independent datasets with 
n
 ≈ 1000 and 
n
 = 20,000, and found that only the latter comprised sufficient observations for stable mappings between imaging-derived and behavioral features. We further developed a power calculator to provide sample sizes required for stability and reliability of multivariate analyses. Collectively, we characterize how to limit detrimental effects of overfitting on CCA/PLS stability, and provide recommendations for future studies."
129,Design of target specific peptide inhibitors using generative deep learning and molecular dynamics simulations,"We introduce a computational approach for the design of target-specific peptides. Our method integrates a Gated Recurrent Unit-based Variational Autoencoder with Rosetta FlexPepDock for peptide sequence generation and binding affinity assessment. Subsequently, molecular dynamics simulations are employed to narrow down the selection of peptides for experimental assays. We apply this computational strategy to design peptide inhibitors that specifically target 
β
-catenin and NF-
κ
B essential modulator. Among the twelve 
β
-catenin inhibitors, six exhibit improved binding affinity compared to the parent peptide. Notably, the best C-terminal peptide binds 
β
-catenin with an IC
50
 of 0.010 ± 0.06 μM, which is 15-fold better than the parent peptide. For NF-
κ
B essential modulator, two of the four tested peptides display substantially enhanced binding compared to the parent peptide. Collectively, this study underscores the successful integration of deep learning and structure-based modeling and simulation for target specific peptide design."
130,Accurate global and local 3D alignment of cryo-EM density maps using local spatial structural features,"Advances in cryo-electron microscopy (cryo-EM) imaging technologies have led to a rapidly increasing number of cryo-EM density maps. Alignment and comparison of density maps play a crucial role in interpreting structural information, such as conformational heterogeneity analysis using global alignment and atomic model assembly through local alignment. Here, we present a fast and accurate global and local cryo-EM density map alignment method called CryoAlign, that leverages local density feature descriptors to capture spatial structure similarities. CryoAlign is a feature-based cryo-EM map alignment tool, in which the employment of feature-based architecture enables the rapid establishment of point pair correspondences and robust estimation of alignment parameters. Extensive experimental evaluations demonstrate the superiority of CryoAlign over the existing methods in terms of both alignment accuracy and speed."
131,Learning representations for image-based profiling of perturbations,"Measuring the phenotypic effect of treatments on cells through imaging assays is an efficient and powerful way of studying cell biology, and requires computational methods for transforming images into quantitative data. Here, we present an improved strategy for learning representations of treatment effects from high-throughput imaging, following a causal interpretation. We use weakly supervised learning for modeling associations between images and treatments, and show that it encodes both confounding factors and phenotypic features in the learned representation. To facilitate their separation, we constructed a large training dataset with images from five different studies to maximize experimental diversity, following insights from our causal analysis. Training a model with this dataset successfully improves downstream performance, and produces a reusable convolutional network for image-based profiling, which we call Cell Painting CNN. We evaluated our strategy on three publicly available Cell Painting datasets, and observed that the Cell Painting CNN improves performance in downstream analysis up to 30% with respect to classical features, while also being more computationally efficient."
132,Efficient encoding of large antigenic spaces by epitope prioritization with Dolphyn,"We investigate a relatively underexplored component of the gut-immune axis by profiling the antibody response to gut phages using Phage Immunoprecipitation Sequencing (PhIP-Seq). To cover large antigenic spaces, we develop Dolphyn, a method that uses machine learning to select peptides from protein sets and compresses the proteome through epitope-stitching. Dolphyn compresses the size of a peptide library by 78% compared to traditional tiling, increasing the antibody-reactive peptides from 10% to 31%. We find that the immune system develops antibodies to human gut bacteria-infecting viruses, particularly 
E.coli
-infecting 
Myoviridae
. Cost-effective PhIP-Seq libraries designed with Dolphyn enable the assessment of a wider range of proteins in a single experiment, thus facilitating the study of the gut-immune axis."
133,"Multi-omics analysis in human retina uncovers ultraconserved 
cis
-regulatory elements at rare eye disease loci","Cross-species genome comparisons have revealed a substantial number of ultraconserved non-coding elements (UCNEs). Several of these elements have proved to be essential tissue- and cell type-specific 
cis
-regulators of developmental gene expression. Here, we characterize a set of UCNEs as candidate CREs (cCREs) during retinal development and evaluate the contribution of their genomic variation to rare eye diseases, for which pathogenic non-coding variants are emerging. Integration of bulk and single-cell retinal multi-omics data reveals 594 genes under potential 
cis
-regulatory control of UCNEs, of which 45 are implicated in rare eye disease. Mining of candidate 
cis
-regulatory UCNEs in WGS data derived from the rare eye disease cohort of Genomics England reveals 178 ultrarare variants within 84 UCNEs associated with 29 disease genes. Overall, we provide a comprehensive annotation of ultraconserved non-coding regions acting as cCREs during retinal development which can be targets of non-coding variation underlying rare eye diseases."
134,Large language models streamline automated machine learning for clinical studies,"A knowledge gap persists between machine learning (ML) developers (e.g., data scientists) and practitioners (e.g., clinicians), hampering the full utilization of ML for clinical data analysis. We investigated the potential of the ChatGPT Advanced Data Analysis (ADA), an extension of GPT-4, to bridge this gap and perform ML analyses efficiently. Real-world clinical datasets and study details from large trials across various medical specialties were presented to ChatGPT ADA without specific guidance. ChatGPT ADA autonomously developed state-of-the-art ML models based on the original study’s training data to predict clinical outcomes such as cancer development, cancer progression, disease complications, or biomarkers such as pathogenic gene sequences. Following the re-implementation and optimization of the published models, the head-to-head comparison of the ChatGPT ADA-crafted ML models and their respective manually crafted counterparts revealed no significant differences in traditional performance metrics (
p
 ≥ 0.072). Strikingly, the ChatGPT ADA-crafted ML models often outperformed their counterparts. In conclusion, ChatGPT ADA offers a promising avenue to democratize ML in medicine by simplifying complex data analyses, yet should enhance, not replace, specialized training and resources, to promote broader applications in medical research and practice."
135,Iterative design of training data to control intricate enzymatic reaction networks,"Kinetic modeling of in vitro enzymatic reaction networks is vital to understand and control the complex behaviors emerging from the nonlinear interactions inside. However, modeling is severely hampered by the lack of training data. Here, we introduce a methodology that combines an active learning-like approach and flow chemistry to efficiently create optimized datasets for a highly interconnected enzymatic reactions network with multiple sub-pathways. The optimal experimental design (OED) algorithm designs a sequence of out-of-equilibrium perturbations to maximize the information about the reaction kinetics, yielding a descriptive model that allows control of the output of the network towards any cost function. We experimentally validate the model by forcing the network to produce different product ratios while maintaining a minimum level of overall conversion efficiency. Our workflow scales with the complexity of the system and enables the optimization of previously unobtainable network outputs."
136,A statistical method for quantifying progenitor cells reveals incipient cell fate commitments,"Quantifying the number of progenitor cells that found an organ, tissue or cell population is of fundamental importance for understanding the development and homeostasis of a multicellular organism. Previous efforts rely on marker genes that are specifically expressed in progenitors. This strategy is, however, often hindered by the lack of ideal markers. Here we propose a general statistical method to quantify the progenitors of any tissues or cell populations in an organism, even in the absence of progenitor-specific markers, by exploring the cell phylogenetic tree that records the cell division history during development. The method, termed targeting coalescent analysis (TarCA), computes the probability that two randomly sampled cells of a tissue coalesce within the tissue-specific monophyletic clades. The inverse of this probability then serves as a measure of the progenitor number of the tissue. Both mathematic modeling and computer simulations demonstrated the high accuracy of TarCA, which was then validated using real data from nematode, fruit fly and mouse, all with related cell phylogenetic trees. We further showed that TarCA can be used to identify lineage-specific upregulated genes during embryogenesis, revealing incipient cell fate commitments in mouse embryos."
137,Longitudinal monitoring of the mouse brain reveals heterogenous network trajectories during aging,"The human aging brain is characterized by changes in network efficiency that are currently best captured through longitudinal resting-state functional MRI (rs-fMRI). These studies however are challenging due to the long human lifespan. Here we show that the mouse animal model with a much shorter lifespan allows us to follow the functional network organization over most of the animal’s adult lifetime. We used a longitudinal study of the functional connectivity of different brain regions with rs-fMRI under anesthesia. Our analysis uncovers network modules similar to those reported in younger mice and in humans (i.e., prefrontal/default mode network (DMN), somatomotor and somatosensory networks). Statistical analysis reveals different patterns of network reorganization during aging. Female mice showed a pattern akin to human aging, with de-differentiation of the connectome, mainly due to increases in connectivity of the prefrontal/DMN cortical networks to other modules. Our male cohorts revealed heterogenous aging patterns with only one group confirming the de- differentiation, while the majority showed an increase in connectivity of the somatomotor cortex to the Nucleus accumbens. In summary, in line with human work, our analysis in mice supports the concept of de-differentiation in the aging mammalian brain and reveals additional trajectories in aging mice networks."
138,Imputation of plasma lipid species to facilitate integration of lipidomic datasets,"Recent advancements in plasma lipidomic profiling methodology have significantly increased specificity and accuracy of lipid measurements. This evolution, driven by improved chromatographic and mass spectrometric resolution of newer platforms, has made it challenging to align datasets created at different times, or on different platforms. Here we present a framework for harmonising such plasma lipidomic datasets with different levels of granularity in their lipid measurements. Our method utilises elastic-net prediction models, constructed from high-resolution lipidomics reference datasets, to predict unmeasured lipid species in lower-resolution studies. The approach involves (1) constructing composite lipid measures in the reference dataset that map to less resolved lipids in the target dataset, (2) addressing discrepancies between aligned lipid species, (3) generating prediction models, (4) assessing their transferability into the targe dataset, and (5) evaluating their prediction accuracy. To demonstrate our approach, we used the AusDiab population-based cohort (747 lipid species) as the reference to impute unmeasured lipid species into the LIPID study (342 lipid species). Furthermore, we compared measured and imputed lipids in terms of parameter estimation and predictive performance, and validated imputations in an independent study. Our method for harmonising plasma lipidomic datasets will facilitate model validation and data integration efforts."
139,Unsupervised classification of brain-wide axons reveals the presubiculum neuronal projection blueprint,"We present a quantitative strategy to identify all projection neuron types from a given region with statistically different patterns of anatomical targeting. We first validate the technique with mouse primary motor cortex layer 6 data, yielding two clusters consistent with cortico-thalamic and intra-telencephalic neurons. We next analyze the presubiculum, a less-explored region, identifying five classes of projecting neurons with unique patterns of divergence, convergence, and specificity. We report several findings: individual classes target multiple subregions along defined functions; all hypothalamic regions are exclusively targeted by the same class also invading midbrain and agranular retrosplenial cortex; Cornu Ammonis receives input from a single class of presubicular axons also projecting to granular retrosplenial cortex; path distances from the presubiculum to the same targets differ significantly between classes, as do the path distances to distinct targets within most classes; the identified classes have highly non-uniform abundances; and presubicular somata are topographically segregated among classes. This study thus demonstrates that statistically distinct projections shed light on the functional organization of their circuit."
140,An agricultural digital twin for mandarins demonstrates the potential for individualized agriculture,"A digital twin is a digital representation that closely resembles or replicates a real world object by combining interdisciplinary knowledge and advanced technologies. Digital twins have been applied to various fields, including to the agricultural field. Given big data and systematic data management, digital twins can be used for predicting future outcomes. In this study, we endeavor to create an agricultural digital twin using mandarins as a model crop. We employ an Open API to aggregate data from various sources across Jeju Island, covering an area of approximately 185,000 hectares. The collected data are visualized and analyzed at regional, inter-orchard, and intra-orchard scales. We observe that the intra-orchard analysis explains the variation of fruit quality substantially more than the inter-orchard analysis. Our data visualization and analysis, incorporating statistical models and machine learning algorithms, demonstrate the potential use of agricultural digital twins in the future, particularly in the context of micro-precision and individualized agriculture. This concept extends the current management practices based on data-driven decisions, and it offers a glimpse into the future of individualized agriculture by enabling customized treatment for plants, akin to personalized medicine for humans."
141,A mutational atlas for Parkin proteostasis,"Proteostasis can be disturbed by mutations affecting folding and stability of the encoded protein. An example is the ubiquitin ligase Parkin, where gene variants result in autosomal recessive Parkinsonism. To uncover the pathological mechanism and provide comprehensive genotype-phenotype information, variant abundance by massively parallel sequencing (VAMP-seq) is leveraged to quantify the abundance of Parkin variants in cultured human cells. The resulting mutational map, covering 9219 out of the 9300 possible single-site amino acid substitutions and nonsense Parkin variants, shows that most low abundance variants are proteasome targets and are located within the structured domains of the protein. Half of the known disease-linked variants are found at low abundance. Systematic mapping of degradation signals (degrons) reveals an exposed degron region proximal to the so-called “activation element”. This work provides examples of how missense variants may cause degradation either via destabilization of the native protein, or by introducing local signals for degradation."
142,"Recurrent evolutionary switches of mitochondrial cytochrome 
c
 maturation systems in Archaeplastida","Mitochondrial cytochrome 
c
 maturation (CCM) requires heme attachment via distinct pathways termed systems I and III. The mosaic distribution of these systems in Archaeplastida raises questions about the genetic mechanisms and evolutionary forces promoting repeated evolution. Here, we show a recurrent shift from ancestral system I to the eukaryotic-specific holocytochrome 
c
 synthase (HCCS) of system III in 11 archaeplastid lineages. Archaeplastid HCCS is sufficient to rescue mutants of yeast system III and Arabidopsis system I. Algal HCCS mutants exhibit impaired growth and respiration, and altered biochemical and metabolic profiles, likely resulting from deficient CCM and reduced cytochrome 
c
-dependent respiratory activity. Our findings demonstrate that archaeplastid HCCS homologs function as system III components in the absence of system I. These results elucidate the evolutionary trajectory and functional divergence of CCM pathways in Archaeplastida, providing insight into the causes, mechanisms, and consequences of repeated cooption of an entire biological pathway."
143,"Identification of HDV-like 
theta
 ribozymes involved in tRNA-based recoding of gut bacteriophages","Trillions of microorganisms, collectively known as the microbiome, inhabit our bodies with the gut microbiome being of particular interest in biomedical research. Bacteriophages, the dominant virome constituents, can utilize suppressor tRNAs to switch to alternative genetic codes (e.g., the UAG stop-codon is reassigned to glutamine) while infecting hosts with the standard bacterial code. However, what triggers this switch and how the bacteriophage manipulates its host is poorly understood. Here, we report the discovery of a subgroup of minimal hepatitis delta virus (HDV)-like ribozymes – 
theta
 ribozymes – potentially involved in the code switch leading to the expression of recoded lysis and structural phage genes. We demonstrate their HDV-like self-scission behavior in vitro and find them in an unreported context often located with their cleavage site adjacent to tRNAs, indicating a role in viral tRNA maturation and/or regulation. Every fifth associated tRNA is a suppressor tRNA, further strengthening our hypothesis. The vast abundance of tRNA-associated 
theta
 ribozymes – we provide 1753 unique examples – highlights the importance of small ribozymes as an alternative to large enzymes that usually process tRNA 3’-ends. Our discovery expands the short list of biological functions of small HDV-like ribozymes and introduces a previously unknown player likely involved in the code switch of certain recoded gut bacteriophages."
144,Phage-plasmids promote recombination and emergence of phages and plasmids,"Phages and plasmids are regarded as distinct types of mobile genetic elements that drive bacterial evolution by horizontal gene transfer. However, the distinction between both types is blurred by the existence of elements known as prophage-plasmids or phage-plasmids, which transfer horizontally between cells as viruses and vertically within cellular lineages as plasmids. Here, we study gene flow between the three types of elements. We show that the gene repertoire of phage-plasmids overlaps with those of phages and plasmids. By tracking recent recombination events, we find that phage-plasmids exchange genes more frequently with plasmids than with phages, and that direct gene exchange between plasmids and phages is less frequent in comparison. The results suggest that phage-plasmids can mediate gene flow between plasmids and phages, including exchange of mobile element core functions, defense systems, and antibiotic resistance. Moreover, a combination of gene transfer and gene inactivation may result in the conversion of elements. For example, gene loss turns P1-like phage-plasmids into integrative prophages or into plasmids (that are no longer phages). Remarkably, some of the latter have acquired conjugation-related functions to became mobilisable by conjugation. Thus, our work indicates that phage-plasmids can play a key role in the transfer of genes across mobile elements within their hosts, and can act as intermediates in the conversion of one type of element into another."
145,"Multi-dimensional scaling techniques unveiled gain1q&loss13q co-occurrence in Multiple Myeloma patients with specific genomic, transcriptional and adverse clinical features","The complexity of Multiple Myeloma (MM) is driven by several genomic aberrations, interacting with disease-related and/or -unrelated factors and conditioning patients’ clinical outcome. Patient’s prognosis is hardly predictable, as commonly employed MM risk models do not precisely partition high- from low-risk patients, preventing the reliable recognition of early relapsing/refractory patients. By a dimensionality reduction approach, here we dissect the genomic landscape of a large cohort of newly diagnosed MM patients, modelling all the possible interactions between any MM chromosomal alterations. We highlight the presence of a distinguished cluster of patients in the low-dimensionality space, with unfavorable clinical behavior, whose biology was driven by the co-occurrence of chromosomes 1q CN gain and 13 CN loss. Presence or absence of these alterations define MM patients overexpressing either 
CCND2
 or 
CCND1
, fostering the implementation of biology-based patients’ classification models to describe the different MM clinical behaviors."
146,SLIDE: Significant Latent Factor Interaction Discovery and Exploration across biological domains,"Modern multiomic technologies can generate deep multiscale profiles. However, differences in data modalities, multicollinearity of the data, and large numbers of irrelevant features make analyses and integration of high-dimensional omic datasets challenging. Here we present Significant Latent Factor Interaction Discovery and Exploration (SLIDE), a first-in-class interpretable machine learning technique for identifying significant interacting latent factors underlying outcomes of interest from high-dimensional omic datasets. SLIDE makes no assumptions regarding data-generating mechanisms, comes with theoretical guarantees regarding identifiability of the latent factors/corresponding inference, and has rigorous false discovery rate control. Using SLIDE on single-cell and spatial omic datasets, we uncovered significant interacting latent factors underlying a range of molecular, cellular and organismal phenotypes. SLIDE outperforms/performs at least as well as a wide range of state-of-the-art approaches, including other latent factor approaches. More importantly, it provides biological inference beyond prediction that other methods do not afford. Thus, SLIDE is a versatile engine for biological discovery from modern multiomic datasets."
147,Machine learning-based extrachromosomal DNA identification in large-scale cohorts reveals its clinical implications in cancer,"The clinical implications of extrachromosomal DNA (ecDNA) in cancer therapy remain largely elusive. Here, we present a comprehensive analysis of ecDNA amplification spectra and their association with clinical and molecular features in multiple cohorts comprising over 13,000 pan-cancer patients. Using our developed computational framework, GCAP, and validating it with multifaceted approaches, we reveal a consistent pan-cancer pattern of mutual exclusivity between ecDNA amplification and microsatellite instability (MSI). In addition, we establish the role of ecDNA amplification as a risk factor and refine genomic subtypes in a cohort from 1015 colorectal cancer patients. Importantly, our investigation incorporates data from four clinical trials focused on anti-PD-1 immunotherapy, demonstrating the pivotal role of ecDNA amplification as a biomarker for guiding checkpoint blockade immunotherapy in gastrointestinal cancer. This finding represents clinical evidence linking ecDNA amplification to the effectiveness of immunotherapeutic interventions. Overall, our study provides a proof-of-concept of identifying ecDNA amplification from cancer whole-exome sequencing (WES) data, highlighting the potential of ecDNA amplification as a valuable biomarker for facilitating personalized cancer treatment."
148,"The ctenophore 
Mnemiopsis leidyi
 deploys a rapid injury response dating back to the last common animal ancestor","Regenerative potential is widespread but unevenly distributed across animals. However, our understanding of the molecular mechanisms underlying regenerative processes is limited to a handful of model organisms, restricting robust comparative analyses. Here, we conduct a time course of RNA-seq during whole body regeneration in 
Mnemiopsis leidyi
 (Ctenophora) to uncover gene expression changes that correspond with key events during the regenerative timeline of this species. We identified several genes highly enriched in this dataset beginning as early as 10 minutes after surgical bisection including transcription factors in the early timepoints, peptidases in the middle timepoints, and cytoskeletal genes in the later timepoints. We validated the expression of early response transcription factors by whole mount in situ hybridization, showing that these genes exhibited high expression in tissues surrounding the wound site. These genes exhibit a pattern of transient upregulation as seen in a variety of other organisms, suggesting that they may be initiators of an ancient gene regulatory network linking wound healing to the initiation of a regenerative response."
149,"The frequency of pathogenic variation in the 
All of Us
 cohort reveals ancestry-driven disparities","Disparities in data underlying clinical genomic interpretation is an acknowledged problem, but there is a paucity of data demonstrating it. The 
All of Us
 Research Program is collecting data including whole-genome sequences, health records, and surveys for at least a million participants with diverse ancestry and access to healthcare, representing one of the largest biomedical research repositories of its kind. Here, we examine pathogenic and likely pathogenic variants that were identified in the 
All of Us
 cohort. The European ancestry subgroup showed the highest overall rate of pathogenic variation, with 2.26% of participants having a pathogenic variant. Other ancestry groups had lower rates of pathogenic variation, including 1.62% for the African ancestry group and 1.32% in the Latino/Admixed American ancestry group. Pathogenic variants were most frequently observed in genes related to Breast/Ovarian Cancer or Hypercholesterolemia. Variant frequencies in many genes were consistent with the data from the public gnomAD database, with some notable exceptions resolved using gnomAD subsets. Differences in pathogenic variant frequency observed between ancestral groups generally indicate biases of ascertainment of knowledge about those variants, but some deviations may be indicative of differences in disease prevalence. This work will allow targeted precision medicine efforts at revealed disparities."
150,Costs of ribosomal RNA stabilization affect ribosome composition at maximum growth rate,"Ribosomes are key to cellular self-fabrication and limit growth rate. While most enzymes are proteins, ribosomes consist of 1/3 protein and 2/3 ribonucleic acid (RNA) (in 
E. coli
).
Here, we develop a mechanistic model of a self-fabricating cell, validated across diverse growth conditions. Through resource balance analysis (RBA), we explore the variation in maximum growth rate with ribosome composition, assuming constant kinetic parameters.
Our model highlights the importance of RNA instability. If we neglect it, RNA synthesis is always cheaper than protein synthesis, leading to an RNA-only ribosome at maximum growth rate. Upon accounting for RNA turnover, we find that a mixed ribosome composed of RNA and proteins maximizes growth rate. To account for RNA turnover, we explore two scenarios regarding the activity of RNases. In (a) degradation is proportional to RNA content. In (b) ribosomal proteins cooperatively mitigate RNA instability by protecting it from misfolding and subsequent degradation. In both cases, higher protein content elevates protein synthesis costs and simultaneously lowers RNA turnover expenses, resulting in mixed RNA-protein ribosomes. Only scenario (b) aligns qualitatively with experimental data across varied growth conditions.
Our research provides fresh insights into ribosome biogenesis and evolution, paving the way for understanding protein-rich ribosomes in archaea and mitochondria."
151,"Common mitochondrial deletions in RNA-Seq: evaluation of bulk, single-cell, and spatial transcriptomic datasets","Common mitochondrial DNA (mtDNA) deletions are large structural variants in the mitochondrial genome that accumulate in metabolically active tissues with age and have been investigated in various diseases. We applied the Splice-Break2 pipeline (designed for high-throughput quantification of mtDNA deletions) to human RNA-Seq datasets and describe the methodological considerations for evaluating common deletions in bulk, single-cell, and spatial transcriptomics datasets. A robust evaluation of 1570 samples from 14 RNA-Seq studies showed: (i) the abundance of some common deletions detected in PCR-amplified mtDNA correlates with levels observed in RNA-Seq data; (ii) RNA-Seq library preparation method has a strong effect on deletion detection; (iii) deletions had a significant, positive correlation with age in brain and muscle; (iv) deletions were enriched in cortical grey matter, specifically in layers 3 and 5; and (v) brain regions with dopaminergic neurons (i.e., substantia nigra, ventral tegmental area, and caudate nucleus) had remarkable enrichment of common mtDNA deletions."
152,Toward universal cell embeddings: integrating single-cell RNA-seq datasets across species with SATURN,"Analysis of single-cell datasets generated from diverse organisms offers unprecedented opportunities to unravel fundamental evolutionary processes of conservation and diversification of cell types. However, interspecies genomic differences limit the joint analysis of cross-species datasets to homologous genes. Here we present SATURN, a deep learning method for learning universal cell embeddings that encodes genes’ biological properties using protein language models. By coupling protein embeddings from language models with RNA expression, SATURN integrates datasets profiled from different species regardless of their genomic similarity. SATURN can detect functionally related genes coexpressed across species, redefining differential expression for cross-species analysis. Applying SATURN to three species whole-organism atlases and frog and zebrafish embryogenesis datasets, we show that SATURN can effectively transfer annotations across species, even when they are evolutionarily remote. We also demonstrate that SATURN can be used to find potentially divergent gene functions between glaucoma-associated genes in humans and four other species."
153,Multiscale biochemical mapping of the brain through deep-learning-enhanced high-throughput mass spectrometry,"Spatial omics technologies can reveal the molecular intricacy of the brain. While mass spectrometry imaging (MSI) provides spatial localization of compounds, comprehensive biochemical profiling at a brain-wide scale in three dimensions by MSI with single-cell resolution has not been achieved. We demonstrate complementary brain-wide and single-cell biochemical mapping using MEISTER, an integrative experimental and computational mass spectrometry (MS) framework. Our framework integrates a deep-learning-based reconstruction that accelerates high-mass-resolving MS by 15-fold, multimodal registration creating three-dimensional (3D) molecular distributions and a data integration method fitting cell-specific mass spectra to 3D datasets. We imaged detailed lipid profiles in tissues with millions of pixels and in large single-cell populations acquired from the rat brain. We identified region-specific lipid contents and cell-specific localizations of lipids depending on both cell subpopulations and anatomical origins of the cells. Our workflow establishes a blueprint for future development of multiscale technologies for biochemical characterization of the brain."
154,A signal processing and deep learning framework for methylation detection using Oxford Nanopore sequencing,"Oxford Nanopore sequencing can detect DNA methylations from ionic current signal of single molecules, offering a unique advantage over conventional methods. Additionally, adaptive sampling, a software-controlled enrichment method for targeted sequencing, allows reduced representation methylation sequencing that can be applied to CpG islands or imprinted regions. Here we present DeepMod2, a comprehensive deep-learning framework for methylation detection using ionic current signal from Nanopore sequencing. DeepMod2 implements both a bidirectional long short-term memory (BiLSTM) model and a Transformer model and can analyze POD5 and FAST5 signal files generated on R9 and R10 flowcells. Additionally, DeepMod2 can run efficiently on central processing unit (CPU) through model pruning and can infer epihaplotypes or haplotype-specific methylation calls from phased reads. We use multiple publicly available and newly generated datasets to evaluate the performance of DeepMod2 under varying scenarios. DeepMod2 has comparable performance to Guppy and Dorado, which are the current state-of-the-art methods from Oxford Nanopore Technologies that remain closed-source. Moreover, we show a high correlation (r = 0.96) between reduced representation and whole-genome Nanopore sequencing. In summary, DeepMod2 is an open-source tool that enables fast and accurate DNA methylation detection from whole-genome or adaptive sequencing data on a diverse range of flowcell types."
155,Priority index for critical Covid-19 identifies clinically actionable targets and drugs,"While genome-wide studies have identified genomic loci in hosts associated with life-threatening Covid-19 (critical Covid-19), the challenge of resolving these loci hinders further identification of clinically actionable targets and drugs. Building upon our previous success, we here present a priority index solution designed to address this challenge, generating the target and drug resource that consists of two indexes: the target index and the drug index. The primary purpose of the target index is to identify clinically actionable targets by prioritising genes associated with Covid-19. We illustrate the validity of the target index by demonstrating its ability to identify pre-existing Covid-19 phase-III drug targets, with the majority of these targets being found at the leading prioritisation (leading targets). These leading targets have their evolutionary origins in Amniota (‘four-leg vertebrates’) and are predominantly involved in cytokine-cytokine receptor interactions and JAK-STAT signaling. The drug index highlights opportunities for repurposing clinically approved JAK-STAT inhibitors, either individually or in combination. This proposed strategic focus on the JAK-STAT pathway is supported by the active pursuit of therapeutic agents targeting this pathway in ongoing phase-II/III clinical trials for Covid-19."
156,A genome and gene catalog of the aquatic microbiomes of the Tibetan Plateau,"The Tibetan Plateau supplies water to nearly 2 billion people in Asia, but climate change poses threats to its aquatic microbial resources. Here, we construct the Tibetan Plateau Microbial Catalog by sequencing 498 metagenomes from six water ecosystems (saline lakes, freshwater lakes, rivers, hot springs, wetlands and glaciers). Our catalog expands knowledge of regional genomic diversity by presenting 32,355 metagenome-assembled genomes that de-replicated into 10,723 representative genome-based species, of which 88% were unannotated. The catalog contains nearly 300 million non-redundant gene clusters, of which 15% novel, and 73,864 biosynthetic gene clusters, of which 50% novel, thus expanding known functional diversity. Using these data, we investigate the Tibetan Plateau aquatic microbiome’s biogeography along a distance of 2,500 km and >5 km in altitude. Microbial compositional similarity and the shared gene count with the Tibetan Plateau microbiome decline along with distance and altitude difference, suggesting a dispersal pattern. The Tibetan Plateau Microbial Catalog stands as a substantial repository for high-altitude aquatic microbiome resources, providing potential for discovering novel lineages and functions, and bridging knowledge gaps in microbiome biogeography."
157,TFvelo: gene regulation inspired RNA velocity estimation,"RNA velocity is closely related with cell fate and is an important indicator for the prediction of cell states with elegant physical explanation derived from single-cell RNA-seq data. Most existing RNA velocity models aim to extract dynamics from the phase delay between unspliced and spliced mRNA for each individual gene. However, unspliced/spliced mRNA abundance may not provide sufficient signal for dynamic modeling, leading to poor fit in phase portraits. Motivated by the idea that RNA velocity could be driven by the transcriptional regulation, we propose TFvelo, which expands RNA velocity concept to various single-cell datasets without relying on splicing information, by introducing gene regulatory information. Our experiments on synthetic data and multiple scRNA-Seq datasets show that TFvelo can accurately fit genes dynamics on phase portraits, and effectively infer cell pseudo-time and trajectory from RNA abundance data. TFvelo opens a robust and accurate avenue for modeling RNA velocity for single cell data."
