,Title,Abstract
445,Single cell and spatial sequencing define processes by which keratinocytes and fibroblasts amplify inflammatory responses in psoriasis,"The immunopathogenesis of psoriasis, a common chronic inflammatory disease of the skin, is incompletely understood. Here we demonstrate, using a combination of single cell and spatial RNA sequencing, IL-36 dependent amplification of IL-17A and TNF inflammatory responses in the absence of neutrophil proteases, which primarily occur within the supraspinous layer of the psoriatic epidermis. We further show that a subset of 
SFRP2
+
 fibroblasts in psoriasis contribute to amplification of the immune network through transition to a pro-inflammatory state. The 
SFRP2
+
 fibroblast communication network involves production of 
CCL13
, 
CCL19
 and 
CXCL12
, connected by ligand-receptor interactions to other spatially proximate cell types: 
CCR2
+
 myeloid cells, 
CCR7
+
 
LAMP3
+
 dendritic cells, and 
CXCR4
 expressed on both CD8
+
 Tc17 cells and keratinocytes, respectively. The 
SFRP2
+
 fibroblasts also express cathepsin S, further amplifying inflammatory responses by activating IL-36G in keratinocytes. These data provide an in-depth view of psoriasis pathogenesis, which expands our understanding of the critical cellular participants to include inflammatory fibroblasts and their cellular interactions."
446,Unraveling the glycosylated immunopeptidome with HLA-Glyco,"Recent interest in targeted therapies has been sparked by the study of MHC-associated peptides (MAPs) that undergo post-translational modifications (PTMs), particularly glycosylation. In this study, we introduce a fast computational workflow that merges the MSFragger-Glyco search algorithm with a false discovery rate control for glycopeptide analysis from mass spectrometry-based immunopeptidome data. By analyzing eight large-scale publicly available studies, we find that glycosylated MAPs are predominantly presented by MHC class II. Here, we present HLA-Glyco, a comprehensive resource containing over 3,400 human leukocyte antigen (HLA) class II N-glycopeptides from 1,049 distinct protein glycosylation sites. This resource provides valuable insights, including high levels of truncated glycans, conserved HLA-binding cores, and differences in glycosylation positional specificity between HLA allele groups. We integrate the workflow within the FragPipe computational platform and provide HLA-Glyco as a free web resource. Overall, our work provides a valuable tool and resource to aid the nascent field of glyco-immunopeptidomics."
447,Generalized precursor prediction boosts identification rates and accuracy in mass spectrometry based proteomics,"Data independent acquisition mass spectrometry (DIA-MS) has recently emerged as an important method for the identification of blood-based biomarkers. However, the large search space required to identify novel biomarkers from the plasma proteome can introduce a high rate of false positives that compromise the accuracy of false discovery rates (FDR) using existing validation methods. We developed a generalized precursor scoring (GPS) method trained on 2.75 million precursors that can confidently control FDR while increasing the number of identified proteins in DIA-MS independent of the search space. We demonstrate how GPS can generalize to new data, increase protein identification rates, and increase the overall quantitative accuracy. Finally, we apply GPS to the identification of blood-based biomarkers and identify a panel of proteins that are highly accurate in discriminating between subphenotypes of septic acute kidney injury from undepleted plasma to showcase the utility of GPS in discovery DIA-MS proteomics."
448,Transposons contribute to the acquisition of cell type-specific cis-elements in the brain,"Mammalian brains have evolved in stages over a long history to acquire higher functions. Recently, several transposable element (TE) families have been shown to evolve into cis-regulatory elements of brain-specific genes. However, it is not fully understood how TEs are important for gene regulatory networks. Here, we performed a single-cell level analysis using public data of scATAC-seq to discover TE-derived cis-elements that are important for specific cell types. Our results suggest that DNA elements derived from TEs, MER130 and MamRep434, can function as transcription factor-binding sites based on their internal motifs for Neurod2 and Lhx2, respectively, especially in glutamatergic neuronal progenitors. Furthermore, MER130- and MamRep434-derived cis-elements were amplified in the ancestors of Amniota and Eutheria, respectively. These results suggest that the acquisition of cis-elements with TEs occurred in different stages during evolution and may contribute to the acquisition of different functions or morphologies in the brain."
449,Integrative genomic analyses of promoter G-quadruplexes reveal their selective constraint and association with gene activation,"G-quadruplexes (G4s) regulate DNA replication and gene transcription, and are enriched in promoters without fully appreciated functional relevance. Here we show high selection pressure on putative G4 (pG4) forming sequences in promoters through investigating genetic and genomic data. Analyses of 76,156 whole-genome sequences reveal that G-tracts and connecting loops in promoter pG4s display lower or higher allele frequencies, respectively, than pG4-flanking regions, and central guanines (Gs) in G-tracts show higher selection pressure than other Gs. Additionally, pG4-promoters produce over 72.4% of transcripts, and promoter G4-containing genes are expressed at relatively high levels. Most genes repressed by TMPyP4, a G4-ligand, regulate epigenetic processes, and promoter G4s are enriched with gene activation histone marks, chromatin remodeler and transcription factor binding sites. Consistently, 
cis
-expression quantitative trait loci (
cis
-eQTLs) are enriched in promoter pG4s and their G-tracts. Overall, our study demonstrates selective constraint of promoter G4s and reinforces their stimulative role in gene expression."
450,Analysis and modeling of cancer drug responses using cell cycle phase-specific rate effects,"Identifying effective therapeutic treatment strategies is a major challenge to improving outcomes for patients with breast cancer. To gain a comprehensive understanding of how clinically relevant anti-cancer agents modulate cell cycle progression, here we use genetically engineered breast cancer cell lines to track drug-induced changes in cell number and cell cycle phase to reveal drug-specific cell cycle effects that vary across time. We use a linear chain trick (LCT) computational model, which faithfully captures drug-induced dynamic responses, correctly infers drug effects, and reproduces influences on specific cell cycle phases. We use the LCT model to predict the effects of unseen drug combinations and confirm these in independent validation experiments. Our integrated experimental and modeling approach opens avenues to assess drug responses, predict effective drug combinations, and identify optimal drug sequencing strategies."
451,Discovery of senolytics using machine learning,"Cellular senescence is a stress response involved in ageing and diverse disease processes including cancer, type-2 diabetes, osteoarthritis and viral infection. Despite growing interest in targeted elimination of senescent cells, only few senolytics are known due to the lack of well-characterised molecular targets. Here, we report the discovery of three senolytics using cost-effective machine learning algorithms trained solely on published data. We computationally screened various chemical libraries and validated the senolytic action of ginkgetin, periplocin and oleandrin in human cell lines under various modalities of senescence. The compounds have potency comparable to known senolytics, and we show that oleandrin has improved potency over its target as compared to best-in-class alternatives. Our approach led to several hundred-fold reduction in drug screening costs and demonstrates that artificial intelligence can take maximum advantage of small and heterogeneous drug screening data, paving the way for new open science approaches to early-stage drug discovery."
452,Revealing proteome-level functional redundancy in the human gut microbiome using ultra-deep metaproteomics,"Functional redundancy is a key ecosystem property representing the fact that different taxa contribute to an ecosystem in similar ways through the expression of redundant functions. The redundancy of potential functions (or genome-level functional redundancy 
\({{{{{{\rm{FR}}}}}}}_{g}\)
) of human microbiomes has been recently quantified using metagenomics data. Yet, the redundancy of expressed functions in the human microbiome has never been quantitatively explored. Here, we present an approach to quantify the proteome-level functional redundancy 
\({{{{{{\rm{FR}}}}}}}_{p}\)
 in the human gut microbiome using metaproteomics. Ultra-deep metaproteomics reveals high proteome-level functional redundancy and high nestedness in the human gut proteomic content networks (i.e., the bipartite graphs connecting taxa to functions). We find that the nested topology of proteomic content networks and relatively small functional distances between proteomes of certain pairs of taxa together contribute to high 
\({{{{{{\rm{FR}}}}}}}_{p}\)
 in the human gut microbiome. As a metric comprehensively incorporating the factors of presence/absence of each function, protein abundances of each function and biomass of each taxon, 
\({{{{{{\rm{FR}}}}}}}_{p}\)
 outcompetes diversity indices in detecting significant microbiome responses to environmental factors, including individuality, biogeography, xenobiotics, and disease. We show that gut inflammation and exposure to specific xenobiotics can significantly diminish the 
\({{{{{{\rm{FR}}}}}}}_{p}\)
 with no significant change in taxonomic diversity."
453,Empowering drug off-target discovery with metabolic and structural analysis,"Elucidating intracellular drug targets is a difficult problem. While machine learning analysis of omics data has been a promising approach, going from large-scale trends to specific targets remains a challenge. Here, we develop a hierarchic workflow to focus on specific targets based on analysis of metabolomics data and growth rescue experiments. We deploy this framework to understand the intracellular molecular interactions of the multi-valent dihydrofolate reductase-targeting antibiotic compound CD15-3. We analyse global metabolomics data utilizing machine learning, metabolic modelling, and protein structural similarity to prioritize candidate drug targets. Overexpression and in vitro activity assays confirm one of the predicted candidates, HPPK (
folK
), as a CD15-3 off-target. This study demonstrates how established machine learning methods can be combined with mechanistic analyses to improve the resolution of drug target finding workflows for discovering off-targets of a metabolic inhibitor."
454,Inflationary theory of branching morphogenesis in the mouse salivary gland,"The mechanisms that regulate the patterning of branched epithelia remain a subject of long-standing debate. Recently, it has been proposed that the statistical organization of multiple ductal tissues can be explained through a local self-organizing principle based on the branching-annihilating random walk (BARW) in which proliferating tips drive a process of ductal elongation and stochastic bifurcation that terminates when tips encounter maturing ducts. Here, applied to mouse salivary gland, we show the BARW model struggles to explain the large-scale organization of tissue. Instead, we propose that the gland develops as a tip-driven branching-
delayed
 random walk (BDRW). In this framework, a generalization of the BARW, tips inhibited through steric interaction with proximate ducts may continue their branching program as constraints become alleviated through the persistent expansion of the surrounding tissue. This inflationary BDRW model presents a general paradigm for branching morphogenesis when the ductal epithelium grows cooperatively with the domain into which it expands."
455,Super-resolved trajectory-derived nanoclustering analysis using spatiotemporal indexing,"Single-molecule localization microscopy techniques are emerging as vital tools to unravel the nanoscale world of living cells by understanding the spatiotemporal organization of protein clusters at the nanometer scale. Current analyses define spatial nanoclusters based on detections but neglect important temporal information such as cluster lifetime and recurrence in “hotspots” on the plasma membrane. Spatial indexing is widely used in video games to detect interactions between moving geometric objects. Here, we use the R-tree spatial indexing algorithm to determine the overlap of the bounding boxes of individual molecular trajectories to establish membership in nanoclusters. Extending the spatial indexing into the time dimension allows the resolution of spatial nanoclusters into multiple spatiotemporal clusters. Using spatiotemporal indexing, we found that syntaxin1a and Munc18-1 molecules transiently cluster in hotspots, offering insights into the dynamics of neuroexocytosis. Nanoscale spatiotemporal indexing clustering (NASTIC) has been implemented as a free and open-source Python graphic user interface."
456,acCRISPR: an activity-correction method for improving the accuracy of CRISPR screens,"High throughput CRISPR screens are revolutionizing the way scientists unravel the genetic underpinnings of engineered and evolved phenotypes. One of the critical challenges in accurately assessing screening outcomes is accounting for the variability in sgRNA cutting efficiency. Poorly active guides targeting genes essential to screening conditions obscure the growth defects that are expected from disrupting them. Here, we develop acCRISPR, an end-to-end pipeline that identifies essential genes in pooled CRISPR screens using sgRNA read counts obtained from next-generation sequencing. acCRISPR uses experimentally determined cutting efficiencies for each guide in the library to provide an activity correction to the screening outcomes via calculation of an optimization metric, thus determining the fitness effect of disrupted genes. CRISPR-Cas9 and -Cas12a screens were carried out in the non-conventional oleaginous yeast 
Yarrowia lipolytica
 and acCRISPR was used to determine a high-confidence set of essential genes for growth under glucose, a common carbon source used for the industrial production of oleochemicals. acCRISPR was also used in screens quantifying relative cellular fitness under high salt conditions to identify genes that were related to salt tolerance. Collectively, this work presents an experimental-computational framework for CRISPR-based functional genomics studies that may be expanded to other non-conventional organisms of interest."
457,Data fusion and multivariate analysis for food authenticity analysis,"A mid-level data fusion coupled with multivariate analysis approach is applied to dual-platform mass spectrometry data sets using Rapid Evaporative Ionization Mass Spectrometry and Inductively Coupled Plasma Mass Spectrometry to determine the correct classification of salmon origin and production methods. Salmon (
n
 = 522) from five different regions and two production methods are used in the study. The method achieves a cross-validation classification accuracy of 100% and all test samples (
n
 = 17) have their origins correctly determined, which is not possible with single-platform methods. Eighteen robust lipid markers and nine elemental markers are found, which provide robust evidence of the provenance of the salmon. Thus, we demonstrate that our mid-level data fusion - multivariate analysis strategy greatly improves the ability to correctly identify the geographical origin and production method of salmon, and this innovative approach can be applied to many other food authenticity applications."
458,A high-throughput test enables specific detection of hepatocellular carcinoma,"High-throughput tests for early cancer detection can revolutionize public health and reduce cancer morbidity and mortality. Here we show a DNA methylation signature for hepatocellular carcinoma (HCC) detection in liquid biopsies, distinct from normal tissues and blood profiles. We developed a classifier using four CpG sites, validated in TCGA HCC data. A single F12 gene CpG site effectively differentiates HCC samples from other blood samples, normal tissues, and non-HCC tumors in TCGA and GEO data repositories. The markers were validated in a separate plasma sample dataset from HCC patients and controls. We designed a high-throughput assay using next-generation sequencing and multiplexing techniques, analyzing plasma samples from 554 clinical study participants, including HCC patients, non-HCC cancers, chronic hepatitis B, and healthy controls. HCC detection sensitivity was 84.5% at 95% specificity and 0.94 AUC. Implementing this assay for high-risk individuals could significantly decrease HCC morbidity and mortality."
459,Chromatin alternates between A and B compartments at kilobase scale for subgenic organization,"Nuclear compartments are prominent features of 3D chromatin organization, but sequencing depth limitations have impeded investigation at ultra fine-scale. CTCF loops are generally studied at a finer scale, but the impact of looping on proximal interactions remains enigmatic. Here, we critically examine nuclear compartments and CTCF loop-proximal interactions using a combination of in situ Hi-C at unparalleled depth, algorithm development, and biophysical modeling. Producing a large Hi-C map with 33 billion contacts in conjunction with an algorithm for performing principal component analysis on sparse, super massive matrices (POSSUMM), we resolve compartments to 500 bp. Our results demonstrate that essentially all active promoters and distal enhancers localize in the A compartment, even when flanking sequences do not. Furthermore, we find that the TSS and TTS of paused genes are often segregated into separate compartments. We then identify diffuse interactions that radiate from CTCF loop anchors, which correlate with strong enhancer-promoter interactions and proximal transcription. We also find that these diffuse interactions depend on CTCF’s RNA binding domains. In this work, we demonstrate features of fine-scale chromatin organization consistent with a revised model in which compartments are more precise than commonly thought while CTCF loops are more protracted."
460,INSurVeyor: improving insertion calling from short read sequencing data,"Insertions are one of the major types of structural variations and are defined as the addition of 50 nucleotides or more into a DNA sequence. Several methods exist to detect insertions from next-generation sequencing short read data, but they generally have low sensitivity. Our contribution is two-fold. First, we introduce INSurVeyor, a fast, sensitive and precise method that detects insertions from next-generation sequencing paired-end data. Using publicly available benchmark datasets (both human and non-human), we show that INSurVeyor is not only more sensitive than any individual caller we tested, but also more sensitive than all of them combined. Furthermore, for most types of insertions, INSurVeyor is almost as sensitive as long reads callers. Second, we provide state-of-the-art catalogues of insertions for 1047 
Arabidopsis Thaliana
 genomes from the 1001 Genomes Project and 3202 human genomes from the 1000 Genomes Project, both generated with INSurVeyor. We show that they are more complete and precise than existing resources, and important insertions are missed by existing methods."
461,Cell-attribute aware community detection improves differential abundance testing from single-cell RNA-Seq data,"Variations of cell-type proportions within tissues could be informative of biological aging and disease risk. Single-cell RNA-sequencing offers the opportunity to detect such differential abundance patterns, yet this task can be statistically challenging due to the noise in single-cell data, inter-sample variability and because such patterns are often of small effect size. Here we present a differential abundance testing paradigm called ELVAR that uses cell attribute aware clustering when inferring differentially enriched communities within the single-cell manifold. Using simulated and real single-cell and single-nucleus RNA-Seq datasets, we benchmark ELVAR against an analogous algorithm that uses Louvain for clustering, as well as local neighborhood-based methods, demonstrating that ELVAR improves the sensitivity to detect cell-type composition shifts in relation to aging, precancerous states and Covid-19 phenotypes. In effect, leveraging cell attribute information when inferring cell communities can denoise single-cell data, avoid the need for batch correction and help retrieve more robust cell states for subsequent differential abundance testing. ELVAR is available as an open-source R-package."
462,Functional impact and molecular binding modes of drugs that target the PI3K isoform p110δ,"Targeting the PI3K isoform p110δ against B cell malignancies is at the mainstay of PI3K inhibitor (PI3Ki) development. Therefore, we generated isogenic cell lines, which express wild type or mutant p110δ, for assessing the potency, isoform-selectivity and molecular interactions of various PI3Ki chemotypes. The affinity pocket mutation I777M maintains p110δ activity in the presence of idelalisib, as indicated by intracellular AKT phosphorylation, and rescues cell functions such as p110δ-dependent cell viability. Resistance owing to this substitution consistently affects the potency of p110δ-selective in contrast to most multi-targeted PI3Ki, thus distinguishing usually propeller-shaped and typically flat molecules. Accordingly, molecular dynamics simulations indicate that the I777M substitution disturbs conformational flexibility in the specificity or affinity pockets of p110δ that is necessary for binding idelalisib or ZSTK474, but not copanlisib. In summary, cell-based and molecular exploration provide comparative characterization of currently developed PI3Ki and structural insights for future PI3Ki design."
463,Improvement of cryo-EM maps by simultaneous local and non-local deep learning,"Cryo-EM has emerged as the most important technique for structure determination of macromolecular complexes. However, raw cryo-EM maps often exhibit loss of contrast at high resolution and heterogeneity over the entire map. As such, various post-processing methods have been proposed to improve cryo-EM maps. Nevertheless, it is still challenging to improve both the quality and interpretability of EM maps. Addressing the challenge, we present a three-dimensional Swin-Conv-UNet-based deep learning framework to improve cryo-EM maps, named EMReady, by not only implementing both local and non-local modeling modules in a multiscale UNet architecture but also simultaneously minimizing the local smooth L1 distance and maximizing the non-local structural similarity between processed experimental and simulated target maps in the loss function. EMReady was extensively evaluated on diverse test sets of 110 primary cryo-EM maps and 25 pairs of half-maps at 3.0–6.0 Å resolutions, and compared with five state-of-the-art map post-processing methods. It is shown that EMReady can not only robustly enhance the quality of cryo-EM maps in terms of map-model correlations, but also improve the interpretability of the maps in automatic de novo model building."
464,Lociq provides a loci-seeking approach for enhanced plasmid subtyping and structural characterization,"Antimicrobial resistance (AMR) monitoring for public health is relying more on whole genome sequencing to characterize and compare resistant strains. This requires new approaches to describe and track AMR that take full advantage of the detailed data provided by genomic technologies. The plasmid-mediated transfer of AMR genes is a primary concern for AMR monitoring because plasmid rearrangement events can integrate new AMR genes into the plasmid backbone or promote hybridization of multiple plasmids. To better monitor plasmid evolution and dissemination, we developed the Lociq subtyping method to classify plasmids by variations in the sequence and arrangement of core plasmid genetic elements. Subtyping with Lociq provides an alpha-numeric nomenclature that can be used to denominate plasmid population diversity and characterize the relevant features of individual plasmids. Here we demonstrate how Lociq generates typing schema to track and characterize the origin, evolution and epidemiology of multidrug resistant plasmids."
465,"Transcriptomics, metabolomics
, and 
in-silico
 drug predictions for liver damage in young and aged burn victims","Burn induces a systemic response affecting multiple organs, including the liver. Since the liver plays a critical role in metabolic, inflammatory, and immune events, a patient with impaired liver often exhibits poor outcomes. The mortality rate after burns in the elderly population is higher than in any other age group, and studies show that the liver of aged animals is more susceptible to injury after burns. Understanding the aged-specific liver response to burns is fundamental to improving health care. Furthermore, no liver-specific therapy exists to treat burn-induced liver damage highlighting a critical gap in burn injury therapeutics. In this study, we analyzed transcriptomics and metabolomics data from the liver of young and aged mice to identify mechanistic pathways and in-silico predict therapeutic targets to prevent or reverse burn-induced liver damage. Our study highlights pathway interactions and master regulators that underlie the differential liver response to burn injury in young and aged animals."
466,ReX: an integrative tool for quantifying and optimizing measurement reliability for the study of individual differences,"Characterizing multifaceted individual differences in brain function using neuroimaging is central to biomarker discovery in neuroscience. We provide an integrative toolbox, Reliability eXplorer (ReX), to facilitate the examination of individual variation and reliability as well as the effective direction for optimization of measuring individual differences in biomarker discovery. We also illustrate gradient flows, a two-dimensional field map-based approach to identifying and representing the most effective direction for optimization when measuring individual differences, which is implemented in ReX."
467,Identification of a covert evolutionary pathway between two protein folds,"Although homologous protein sequences are expected to adopt similar structures, some amino acid substitutions can interconvert α-helices and β-sheets. Such fold switching may have occurred over evolutionary history, but supporting evidence has been limited by the: (1) abundance and diversity of sequenced genes, (2) quantity of experimentally determined protein structures, and (3) assumptions underlying the statistical methods used to infer homology. Here, we overcome these barriers by applying multiple statistical methods to a family of ~600,000 bacterial response regulator proteins. We find that their homologous DNA-binding subunits assume divergent structures: helix-turn-helix versus α-helix + β-sheet (winged helix). Phylogenetic analyses, ancestral sequence reconstruction, and AlphaFold2 models indicate that amino acid substitutions facilitated a switch from helix-turn-helix into winged helix. This structural transformation likely expanded DNA-binding specificity. Our approach uncovers an evolutionary pathway between two protein folds and provides a methodology to identify secondary structure switching in other protein families."
468,"No evidence of sustained nonzoonotic 
Plasmodium knowlesi
 transmission in Malaysia from modelling malaria case data","Reported incidence of the zoonotic malaria 
Plasmodium knowlesi
 has markedly increased across Southeast Asia and threatens malaria elimination. Nonzoonotic transmission of 
P. knowlesi
 has been experimentally demonstrated, but it remains unknown whether nonzoonotic transmission is contributing to increases in 
P. knowlesi
 cases. Here, we adapt model-based inference methods to estimate 
R
C
, individual case reproductive numbers, for 
P. knowlesi
, 
P. falciparum
 and 
P. vivax
 human cases in Malaysia from 2012–2020 (n = 32,635). Best fitting models for 
P. knowlesi
 showed subcritical transmission (
R
C
 < 1) consistent with a large reservoir of unobserved infection sources, indicating 
P. knowlesi
 remains a primarily zoonotic infection. In contrast, sustained transmission (
R
C
 > 1) was estimated historically for 
P. falciparum
 and 
P. vivax
, with declines in 
R
C
 estimates observed over time consistent with local elimination. Together, this suggests sustained nonzoonotic 
P. knowlesi
 transmission is highly unlikely and that new approaches are urgently needed to control spillover risks."
469,Transposon signatures of allopolyploid genome evolution,"Hybridization brings together chromosome sets from two or more distinct progenitor species. Genome duplication associated with hybridization, or allopolyploidy, allows these chromosome sets to persist as distinct subgenomes during subsequent meioses. Here, we present a general method for identifying the subgenomes of a polyploid based on shared ancestry as revealed by the genomic distribution of repetitive elements that were active in the progenitors. This subgenome-enriched transposable element signal is intrinsic to the polyploid, allowing broader applicability than other approaches that depend on the availability of sequenced diploid relatives. We develop the statistical basis of the method, demonstrate its applicability in the well-studied cases of tobacco, cotton, and 
Brassica napus
, and apply it to several cases: allotetraploid cyprinids, allohexaploid false flax, and allooctoploid strawberry. These analyses provide insight into the origins of these polyploids, revise the subgenome identities of strawberry, and provide perspective on subgenome dominance in higher polyploids."
470,Newborn metabolomic signatures of maternal per- and polyfluoroalkyl substance exposure and reduced length of gestation,"Marginalized populations experience disproportionate rates of preterm birth and early term birth. Exposure to per- and polyfluoroalkyl substances (PFAS) has been reported to reduce length of gestation, but the underlying mechanisms are unknown. In the present study, we characterized the molecular signatures of prenatal PFAS exposure and gestational age at birth outcomes in the newborn dried blood spot metabolome among 267 African American dyads in Atlanta, Georgia between 2016 and 2020. Pregnant people with higher serum perfluorooctanoic acid and perfluorohexane sulfonic acid concentrations had increased odds of an early birth. After false discovery rate correction, the effect of prenatal PFAS exposure on reduced length of gestation was associated with 8 metabolomic pathways and 52 metabolites in newborn dried blood spots, which suggested perturbed tissue neogenesis, neuroendocrine function, and redox homeostasis. These mechanisms explain how prenatal PFAS exposure gives rise to the leading cause of infant death in the United States."
471,SIMBA: single-cell embedding along with features,"Most current single-cell analysis pipelines are limited to cell embeddings and rely heavily on clustering, while lacking the ability to explicitly model interactions between different feature types. Furthermore, these methods are tailored to specific tasks, as distinct single-cell problems are formulated differently. To address these shortcomings, here we present SIMBA, a graph embedding method that jointly embeds single cells and their defining features, such as genes, chromatin-accessible regions and DNA sequences, into a common latent space. By leveraging the co-embedding of cells and features, SIMBA allows for the study of cellular heterogeneity, clustering-free marker discovery, gene regulation inference, batch effect removal and omics data integration. We show that SIMBA provides a single framework that allows diverse single-cell problems to be formulated in a unified way and thus simplifies the development of new analyses and extension to new single-cell modalities. SIMBA is implemented as a comprehensive Python library (
https://simba-bio.readthedocs.io
)."
472,New measures of anisotropy of cryo-EM maps,"We propose two new measures of resolution anisotropy for cryogenic electron microscopy maps: Fourier shell occupancy (FSO), and the Bingham test (BT). FSO varies from 1 to 0, with 1 representing perfect isotropy, and lower values indicating increasing anisotropy. The threshold FSO = 0.5 occurs at Fourier shell correlation resolution. BT is a hypothesis test that complements the FSO to ensure the existence of anisotropy. FSO and BT allow visualization of resolution anisotropy. We illustrate their use with different experimental cryogenic electron microscopy maps."
473,ImmuneBuilder: Deep-Learning models for predicting the structures of immune proteins,"Immune receptor proteins play a key role in the immune system and have shown great promise as biotherapeutics. The structure of these proteins is critical for understanding their antigen binding properties. Here, we present ImmuneBuilder, a set of deep learning models trained to accurately predict the structure of antibodies (ABodyBuilder2), nanobodies (NanoBodyBuilder2) and T-Cell receptors (TCRBuilder2). We show that ImmuneBuilder generates structures with state of the art accuracy while being far faster than AlphaFold2. For example, on a benchmark of 34 recently solved antibodies, ABodyBuilder2 predicts CDR-H3 loops with an RMSD of 2.81Å, a 0.09Å improvement over AlphaFold-Multimer, while being over a hundred times faster. Similar results are also achieved for nanobodies, (NanoBodyBuilder2 predicts CDR-H3 loops with an average RMSD of 2.89Å, a 0.55Å improvement over AlphaFold2) and TCRs. By predicting an ensemble of structures, ImmuneBuilder also gives an error estimate for every residue in its final prediction. ImmuneBuilder is made freely available, both to download (
https://github.com/oxpig/ImmuneBuilder
) and to use via our webserver (
http://opig.stats.ox.ac.uk/webapps/newsabdab/sabpred
). We also make available structural models for ~150 thousand non-redundant paired antibody sequences (
https://doi.org/10.5281/zenodo.7258553
)."
474,Learning consistent subcellular landmarks to quantify changes in multiplexed protein maps,"Highly multiplexed imaging holds enormous promise for understanding how spatial context shapes the activity of the genome and its products at multiple length scales. Here, we introduce a deep learning framework called CAMPA (Conditional Autoencoder for Multiplexed Pixel Analysis), which uses a conditional variational autoencoder to learn representations of molecular pixel profiles that are consistent across heterogeneous cell populations and experimental perturbations. Clustering these pixel-level representations identifies consistent subcellular landmarks, which can be quantitatively compared in terms of their size, shape, molecular composition and relative spatial organization. Using high-resolution multiplexed immunofluorescence, this reveals how subcellular organization changes upon perturbation of RNA synthesis, RNA processing or cell size, and uncovers links between the molecular composition of membraneless organelles and cell-to-cell variability in bulk RNA synthesis rates. By capturing interpretable cellular phenotypes, we anticipate that CAMPA will greatly accelerate the systematic mapping of multiscale atlases of biological organization to identify the rules by which context shapes physiology and disease."
475,Epidemiological inference for emerging viruses using segregating sites,"Epidemiological models are commonly fit to case and pathogen sequence data to estimate parameters and to infer unobserved disease dynamics. Here, we present an inference approach based on sequence data that is well suited for model fitting early on during the expansion of a viral lineage. Our approach relies on a trajectory of segregating sites to infer epidemiological parameters within a Sequential Monte Carlo framework. Using simulated data, we first show that our approach accurately recovers key epidemiological quantities under a single-introduction scenario. We then apply our approach to SARS-CoV-2 sequence data from France, estimating a basic reproduction number of approximately 2.3-2.7 under an epidemiological model that allows for multiple introductions. Our approach presented here indicates that inference approaches that rely on simple population genetic summary statistics can be informative of epidemiological parameters and can be used for reconstructing infectious disease dynamics during the early expansion of a viral lineage."
476,Inference of cell type-specific gene regulatory networks on cell lineages from single cell omic datasets,"Cell type-specific gene expression patterns are outputs of transcriptional gene regulatory networks (GRNs) that connect transcription factors and signaling proteins to target genes. Single-cell technologies such as single cell RNA-sequencing (scRNA-seq) and single cell Assay for Transposase-Accessible Chromatin using sequencing (scATAC-seq), can examine cell-type specific gene regulation at unprecedented detail. However, current approaches to infer cell type-specific GRNs are limited in their ability to integrate scRNA-seq and scATAC-seq measurements and to model network dynamics on a cell lineage. To address this challenge, we have developed single-cell Multi-Task Network Inference (scMTNI), a multi-task learning framework to infer the GRN for each cell type on a lineage from scRNA-seq and scATAC-seq data. Using simulated and real datasets, we show that scMTNI is a broadly applicable framework for linear and branching lineages that accurately infers GRN dynamics and identifies key regulators of fate transitions for diverse processes such as cellular reprogramming and differentiation."
477,Multimodal single cell analysis infers widespread enhancer co-activity in a lymphoblastoid cell line,"Non-coding regulatory elements such as enhancers are key in controlling the cell-type specificity and spatio-temporal expression of genes. To drive stable and precise gene transcription robust to genetic variation and environmental stress, genes are often targeted by multiple enhancers with redundant action. However, it is unknown whether enhancers targeting the same gene display simultaneous activity or whether some enhancer combinations are more often co-active than others. Here, we take advantage of recent developments in single cell technology that permit assessing chromatin status (scATAC-seq) and gene expression (scRNA-seq) in the same single cells to correlate gene expression to the activity of multiple enhancers. Measuring activity patterns across 24,844 human lymphoblastoid single cells, we find that the majority of enhancers associated with the same gene display significant correlation in their chromatin profiles. For 6944 expressed genes associated with enhancers, we predict 89,885 significant enhancer-enhancer associations between nearby enhancers. We find that associated enhancers share similar transcription factor binding profiles and that gene essentiality is linked with higher enhancer co-activity. We provide a set of predicted enhancer-enhancer associations based on correlation derived from a single cell line, which can be further investigated for functional relevance."
478,A computational method for cell type-specific expression quantitative trait loci mapping using bulk RNA-seq data,"Mapping cell type-specific gene expression quantitative trait loci (ct-eQTLs) is a powerful way to investigate the genetic basis of complex traits. A popular method for ct-eQTL mapping is to assess the interaction between the genotype of a genetic locus and the abundance of a specific cell type using a linear model. However, this approach requires transforming RNA-seq count data, which distorts the relation between gene expression and cell type proportions and results in reduced power and/or inflated type I error. To address this issue, we have developed a statistical method called CSeQTL that allows for ct-eQTL mapping using bulk RNA-seq count data while taking advantage of allele-specific expression. We validated the results of CSeQTL through simulations and real data analysis, comparing CSeQTL results to those obtained from purified bulk RNA-seq data or single cell RNA-seq data. Using our ct-eQTL findings, we were able to identify cell types relevant to 21 categories of human traits."
